x,y,z,score
0.3591679802752926,0.3843398735852277,0.1293691309627325,2
0.7785560944636153,0.4011926528443319,0.500253028189022,3
0.470968665396031,0.6561818175710772,0.3739384310853442,2
0.9158613261487422,0.43192225901344306,0.3592139778487352,3
0.40087805515024044,0.7662957214889635,0.9930565899841893,6
0.8665146463013338,0.47972749846874807,0.29135934353342297,3
0.44598705436487596,0.34401555309356413,0.24353205221386098,2
0.1869409153584496,0.955875734523651,0.49930519035977794,5
0.10997487367023018,0.38390661012612914,0.3887169172228757,2
0.5135345269871933,0.9800413246136939,0.9766334965740477,10
0.5658941107131482,0.618091525291319,0.6756290748662368,5
0.5022221826851782,0.48667805815232146,0.3145239391767841,2
0.6839217394712661,0.0918952783328747,0.31714524622461493,9
0.8909785594776133,0.22737815097545244,0.9675823780249894,3
0.9841697219657126,0.5753826630962362,0.040435980308822006,1
0.09347819733219331,0.20030163768999243,0.32681156827935265,2
0.11310821161287443,0.7972107730705184,0.36415457001524065,5
0.23373369837467228,0.04369387036630823,0.38267185937298054,9
0.004506730509222345,0.11649145052958731,0.6046455100616726,9
0.9349454113281106,0.19936592192623293,0.7410612066543879,3
0.19770552104537242,0.0014951938407173904,0.8965380461618023,9
0.8461087377012069,0.06677871597507445,0.17713528816386948,3
0.23430092801861246,0.9283213646369055,0.3819290956458814,5
0.8073817566064733,0.4358135328449577,0.3812446666960848,3
0.7653480547755614,0.6157609965990255,0.269317694221085,1
0.5828105982174631,0.7038528499563493,0.8270780916312745,10
0.6771790791594404,0.6407470713136978,0.5959023424761803,1
0.09205094912438294,0.9451890595499945,0.7148419104776332,5
0.27287112939455904,0.6923506941042633,0.6208174360700806,5
0.6588514457337878,0.37890897100484955,0.5731758548011724,3
0.6600272306765387,0.2016560690192294,0.5080121643868843,3
0.12034165531097496,0.10553049812559656,0.9110605752066594,9
0.12454722455886658,0.8932669717646426,0.46979919954147975,5
0.45490261575411783,0.339815319544686,0.4162177164437951,9
0.3772323807965956,0.5649829470026478,0.3355933190888857,2
0.821975863451304,0.23356175015719005,0.2484701227474857,3
0.4805515466274325,0.9350812838247559,0.023915674142529042,7
0.7234136155845775,0.006006587687610199,0.40486021309029363,9
0.7642072496955172,0.446079121708747,0.4294889289219638,3
0.2532168289812803,0.4750956381931334,0.2282594996758467,2
0.28352128982526903,0.65329356108744,0.5994470561435099,5
0.9295455153942724,0.9688690813748525,0.5223801932074086,1
0.087556512561491,0.2999030942676174,0.5178048955716449,2
0.673162893375426,0.9461972494348655,0.15510743366786006,7
0.036684701848330725,0.8700356827809361,0.8051643681552639,6
0.7657482765617637,0.4686007677785966,0.6777807041081183,3
0.4114692248113424,0.1920516577922634,0.3908937651450439,9
0.7870465960212608,0.8018556220245565,0.9611344660741371,10
0.8876671251642707,0.6820845367745056,0.5209120227965948,1
0.7239270234707854,0.18320358931429992,0.9230845312981147,3
0.712576574469464,0.5944855554602619,0.4340417172919838,1
0.633541589146366,0.6176787279057826,0.8988541265070673,10
0.5707363108456612,0.21337715236890142,0.4413793610998017,9
0.24296851074515258,0.904950168758396,0.8435258143967945,6
0.5558191145293447,0.19639156759168497,0.04354201303619698,9
0.13416945370174738,0.4432192807954288,0.6742040783909912,2
0.2239981044890822,0.6845203497190341,0.8619493839565875,6
0.7572410815635461,0.42552747521256473,0.6457279073749899,3
0.9883674329995545,0.8854116028772656,0.3381495065497585,7
0.6854470535527631,0.16321128139375318,0.5573684710505447,3
0.35653396485377764,0.4381463184268606,0.4388988538833267,2
0.6632329398209382,0.8459960072625369,0.46857184221836334,4
0.14658478811214992,0.7541542732216177,0.7516430106443925,5
0.9538452397018827,0.3940560068988097,0.46387900939400595,3
0.5405957416446505,0.89212339645532,0.7042165178552502,8
0.02127812360330028,0.2073226875630637,0.853894847723373,2
0.5854738173604882,0.873908466031562,0.41139913753303803,4
0.2104678871734329,0.004140726929070526,0.9960509588477288,9
0.13638153322666624,0.6429687656941175,0.48970891020172747,2
0.3801493908756587,0.5372021501216685,0.07828356031214012,2
0.9700342024153565,0.49273694122051404,0.015289516776476164,1
0.4193434314207244,0.757201905250635,0.3120836696305366,4
0.74502240883734,0.767362719837536,0.23912071894008513,7
0.9679724862095583,0.02788874944966646,0.8636054840560119,3
0.5126491216384761,0.1533794884812224,0.2583929457529298,9
0.5935172918971846,0.27845716385566655,0.8384210763946544,3
0.2195285140180392,0.3840612973718244,0.5068131679847862,2
0.3397729637347646,0.8241428031789603,0.2638822044103527,2
0.08897717329866861,0.15478518840325006,0.6269454552544671,9
0.5635626501220461,0.0632983219267329,0.9930491635748301,9
0.47944063272103155,0.31943720121332564,0.7291624014985916,9
0.024291858945771794,0.4342491448458661,0.664413839099525,2
0.9621362249074848,0.7616377781461243,0.8851592096024911,8
0.11890590716525107,0.4297706056228291,0.03179042510182062,2
0.27199419784669565,0.3842968651311809,0.3438210807117045,2
0.37374079686535155,0.8030800047305061,0.1895436327536002,2
0.8244956101605165,0.5419210870534598,0.33874512847804994,1
0.5522357673492562,0.1614233323040356,0.4954547496102897,9
0.02195329693820869,0.8629750777621416,0.3315810347919772,5
0.3440429493469712,0.9951519973525604,0.6134557318779851,5
0.41765369441588684,0.7906567212777874,0.06766470709087935,2
0.5705042042150394,0.5207009619107998,0.8612281680032071,10
0.586200342537922,0.4852724152405492,0.520225858991121,3
0.781897308106658,0.34732079578053854,0.5577894139017036,3
0.7073902727437412,0.9955554543226288,0.6936841954541374,8
0.9618711712222828,0.39903266132924864,0.6087809927641015,3
0.7452948573156023,0.3484159496274708,0.26917493880360543,3
0.9728331110968115,0.3485339729028927,0.9999026771431976,3
0.8522709846555646,0.21606811483003152,0.828219222379738,3
0.983627126577976,0.27682022423370123,0.6644544137730121,3
0.7695892229710263,0.08328199878548848,0.8193318048721658,3
0.3083607321398538,0.7063817961665891,0.9501382211094213,6
0.03510902139968519,0.6117128805378089,0.2924046278249367,2
0.11465878908695704,0.7118548026331178,0.9790465623245286,6
0.5127105009158898,0.3463442092021397,0.449089594847772,9
0.4146178849244797,0.5319019096455277,0.4091758364640784,2
0.08037246460892689,0.979427735976566,0.9967072779247954,6
0.174134554688386,0.24103996625784163,0.4369562914493026,2
0.6987329370284997,0.0313449354686236,0.8354975507275829,3
0.6384333733145956,0.2692935621453354,0.8708672149169422,3
0.6612092130863187,0.31692428125223226,0.5478459943346068,3
0.9792375585990726,0.04843296694217536,0.7084620166481488,3
0.8494136101627382,0.6923168489084026,0.14001841291466244,7
0.5971496034867149,0.785955245708034,0.41859591216501624,4
0.5824282782185067,0.2534679543286823,0.3127485507020873,9
0.8085701430797193,0.4894981376035834,0.4488117375095664,3
0.12288383710126849,0.37447089828204916,0.5207210559493618,2
0.23101233472084515,0.8079355618157972,0.3837007062927431,5
0.23848979235515844,0.3082974932970215,0.8244635327355437,2
0.9041434759548311,0.9602978485649007,0.015194079976650898,7
0.7538941306037736,0.5254840360127734,0.1245600769470302,1
0.24653357639784446,0.2816908305030399,0.40421668761599394,2
0.4707212723596702,0.9367888564384516,0.05835505697304211,7
0.7091693050184652,0.8541060948687346,0.3572999179546772,7
0.24921719842516166,0.22130849062598557,0.30083917669109705,9
0.14529799063712556,0.5516779868522678,0.2503995041859852,2
0.02725153551436621,0.23263343322418595,0.8206321054828926,2
0.4173702219519555,0.8835362546535589,0.94361563143763,6
0.2433483284582103,0.5599724510969238,0.8810669096802846,5
0.581420337268773,0.16800028640767228,0.24795324745785607,9
0.9876248298134623,0.29938686489017896,0.8677029822430992,3
0.7950123377807312,0.7419847028034536,0.7219422568446254,8
0.7899818636836725,0.8474076852186397,0.06236643651158369,7
0.167809824504079,0.5055293246202428,0.21248952586060588,2
0.5332180226305999,0.4931823395418813,0.12677144896838677,2
0.08596115211255051,0.011652796708961022,0.8250361300543496,9
0.0817416683625235,0.9615653287386672,0.9838318544851982,6
0.7456964432885294,0.4503832807697279,0.27578846353803355,3
0.41245242188111686,0.34529326604185495,0.39629513962756235,2
0.7261957829939958,0.8925262075815481,0.15771502693020922,7
0.24267057881332676,0.20989690615239487,0.04534599007372664,9
0.8542005796258167,0.5112755433403527,0.06703477869274044,1
0.4462552610709375,0.45061079196735965,0.7779559559896053,5
0.7613974486403398,0.1344889894114596,0.6268756157169919,3
0.5096862933721737,0.013491776573402059,0.14773582928777185,9
0.6668484237639565,0.36702580623100156,0.9636853955488903,3
0.5017503622297741,0.6882831696682284,0.13361763970927898,2
0.47944845860386953,0.7341214711609467,0.8334816757993984,10
0.19960742897215866,0.39690672114027414,0.4735270090506948,2
0.44037239357324076,0.47544167055726894,0.29590022517415004,2
0.8087207429184177,0.9130779454997001,0.3490007285264456,7
0.6378600716821179,0.38070591834084566,0.5787519916986748,3
0.6955389447162086,0.5015162773274203,0.6745820702230902,3
0.7571457442992165,0.8432956355455586,0.18880988978835878,7
0.2163848971214688,0.5143713516549059,0.5096570189316966,2
0.8077254935902668,0.5173833724602123,0.9000524694601582,8
0.777602835828604,0.5063158112480856,0.8263261217435337,3
0.4758559608241074,0.34171515896152105,0.43342343942561146,9
0.45620801230041197,0.6505319515371684,0.05215709499610699,2
0.7295086770826891,0.9682327751591194,0.45881756910215576,4
0.06877229376344807,0.20125638393453993,0.10321403932334716,2
0.25635366126148007,0.7939071055000666,0.0010494353284016267,2
0.8735793323560267,0.939547150551736,0.1850030840795749,7
0.17358643492470904,0.9657629628575436,0.3603801549181177,5
0.8117763047492077,0.00901067759468821,0.9907915790130629,3
0.016490206276260078,0.6075705954169761,0.9284503546914316,6
0.8312608589988235,0.31040255697304264,0.8220804127762994,3
0.3930476369202842,0.49980641706540396,0.3632780004906663,2
0.3547180674062036,0.5820752265448588,0.7820679852019325,5
0.6994911285097435,0.7680779559328453,0.014273267938753498,7
0.5316933935325059,0.35278860284662805,0.20861483268890268,9
0.9208518220778703,0.19680804997137435,0.1844749658973861,3
0.1788140944861366,0.6580949064429583,0.6117399304465329,5
0.5056334689832341,0.5868017571231068,0.9405763142596821,10
0.8612100871405887,0.9059345200862647,0.05415783402423813,7
0.8974127740001726,0.0313506472586238,0.6476429451126552,3
0.9308321784104977,0.5024634233505886,0.41932066761187803,3
0.3317429544995639,0.9161236183812688,0.925969264107557,6
0.6191255091806113,0.7144289840866818,0.339127041187268,1
0.13817476716729027,0.9790009780231679,0.6570221166836056,5
0.274387549504984,0.9770835524890504,0.6089699336348509,5
0.330585086864044,0.8958130005446239,0.07790042801691799,4
0.8041536640722073,0.15957901550860898,0.10767444604955667,3
0.25894406854306307,0.714825543795229,0.608008298633929,5
0.4212783774058687,0.15904619252292385,0.9237518639799774,9
0.7662851745367306,0.6862666283315424,0.8129090662166406,8
0.7742452605631767,0.1124250112811177,0.7733542182403604,3
0.8387254341395599,0.7467558604750223,0.4822772763237845,1
0.6864456439686262,0.10000761363339372,0.7643453585041231,3
0.262227768273088,0.7851263963478723,0.6352840837515626,5
0.5090784566492936,0.5360171556608079,0.07473080611286287,2
0.040897910355239264,0.014824814898604433,0.7755424674851799,9
0.13849531775977397,0.12286653673724779,0.38506278979644204,9
0.9777029714087606,0.8859242947924718,0.3132890286439519,7
0.8197984482380771,0.08507777529137683,0.3920403394393822,3
0.5792057868056351,0.9862469153487261,0.04870695776669842,7
0.41242101725155844,0.9196104400046069,0.027610682302474987,7
0.5990823789091121,0.39939374575381315,0.5602684671516923,3
0.703349413701894,0.4066954136246522,0.8920522405041162,3
0.9557145225505994,0.9850591312821615,0.0547784994743542,7
0.8368294570273749,0.878372509348391,0.14540525943463645,7
0.94142949508076,0.12711385372460937,0.207314078424519,3
0.9555467156198219,0.8307831592059317,0.5765511875570035,1
0.2878083308627579,0.2527154848846346,0.40313853088502094,9
0.008993497974524312,0.6363591839541237,0.05155010911426916,2
0.7738521380586124,0.07016364392790031,0.010254380401067298,9
0.28465700264652083,0.772692040658366,0.8326370251305893,6
0.5073027620805991,0.9382972940439452,0.11451702530138641,7
0.3322194070102634,0.7403452904562378,0.3233199181970886,2
0.1453607479502631,0.5783607643176687,0.06257399235767536,2
0.37301682090093025,0.2538687396873799,0.33181236447614115,9
0.4851822217592697,0.535702448535309,0.0843574559753445,2
0.31552811293867733,0.3836967406909585,0.4033044020996178,2
0.4800353538340526,0.42587202428766346,0.07402758230604611,2
0.2193245823958755,0.6442860320181489,0.8287640130109049,5
0.5114406147106817,0.14818976729589906,0.07046700375656367,9
0.15589419778024116,0.38404714796346684,0.5652064168146195,2
0.6642572363325508,0.5243593176276379,0.5652906619214112,3
0.35223340942199166,0.665596908847669,0.7268602436554543,5
0.4021254002412772,0.8149124780236058,0.7439320286339112,5
0.9047439889784037,0.4667483084828482,0.3452219309828851,3
0.7772036679251233,0.03759342972340718,0.38387628482022884,3
0.9771932092754975,0.34226388329639257,0.5123223886407542,3
0.2497695354697408,0.07694697734187284,0.11095174676172714,9
0.4352100772156201,0.6190023142389542,0.5457484053394925,5
0.5186822154209646,0.11165093611584231,0.040259283556826286,9
0.35869619279912546,0.942484888179278,0.1798175524243032,4
0.2692613861415174,0.4831409659681688,0.9142072042990311,5
0.9469743625751805,0.001303574526050566,0.6478956026553978,3
0.23615812252723245,0.6544816976593077,0.7428466359173387,5
0.8871393899936986,0.6834174826949725,0.847209593846943,8
0.784479914051605,0.16071613819910335,0.043692765840927295,3
0.7387786394375336,0.525918898422267,0.9978655049817808,10
0.1648905413828592,0.3852699376295755,0.28778357569091084,2
0.8786973176916403,0.4836957619564889,0.9136495815761022,3
0.7071900029051184,0.9988061683109193,0.5997790159723878,8
0.9761591529166639,0.17340633728780475,0.44168006118571757,3
0.5783912042361588,0.978295910581493,0.5678798241127215,4
0.8652649809797757,0.6285055588490285,0.5124010252172735,1
0.39144138423523445,0.36863404796259336,0.29521803737147234,2
0.2113699708500314,0.9625770244136284,0.5364612161156107,5
0.8658695364577362,0.8849637610619134,0.9422998611296344,10
0.238166806096774,0.33772889244543136,0.6331398796026679,2
0.32205404522698333,0.143928094536648,0.7598592136554477,9
0.5503918988479339,0.5365230195570996,0.7104710384938592,5
0.11474025170264657,0.9219090077794494,0.4798230842114579,5
0.6918288929873827,0.6003242608751183,0.6052329260786896,1
0.7099116802375812,0.08879564360393677,0.4967332177217382,3
0.21028942088591251,0.3896838521468041,0.5117457896622603,2
0.353948636681213,0.4067129069218388,0.7308698223586158,2
0.04332726591892744,0.9565935894623465,0.6039175229614193,5
0.1635546374835204,0.5572187636668521,0.08093556203584729,2
0.5014737046343523,0.6886314264419748,0.4197779358470568,4
0.3141813192404608,0.6737141068483354,0.9352851860227156,6
0.8736358411391872,0.3853682134632209,0.8634022393426443,3
0.11503416219764384,0.05872059862795831,0.9831869688608714,9
0.7629087214628383,0.6149884292498408,0.5587807553866757,1
0.308878947406684,0.8990821645771516,0.8527504497478022,6
0.48171500395965516,0.22038280178642822,0.6763951785092713,9
0.7261892414106231,0.9955062640731493,0.7903781654547807,8
0.09124686201014309,0.9899408446068302,0.8545128156252924,6
0.5825239383657913,0.33093114909305965,0.7329277010015032,3
0.596621304710382,0.09576558248049771,0.5635126250604243,9
0.020196929881345582,0.7886966474017147,0.8235857556247053,6
0.7301155053979844,0.09147841346093333,0.5880937194102299,3
0.391395566685379,0.12839305231099996,0.8920904440862538,9
0.9422941202449211,0.9222836912506559,0.531217828083057,1
0.8644284895151452,0.19783621488305458,0.295483940532401,3
0.9087112410642484,0.5903739702044343,0.22601580721813908,1
0.13009744790142153,0.22831192059724947,0.4960068821048771,2
0.30348909754506237,0.7344217420832106,0.2713110089632601,2
0.07843760502600283,0.898212647761514,0.6638393059891143,5
0.9740642901678284,0.18199708460923214,0.8703875585555161,3
0.0171955477554252,0.537822132248361,0.4797424352027706,2
0.12619639005780303,0.8151187132395588,0.27085193307372346,2
0.8984341526048886,0.6994134457256543,0.8523605517391581,8
0.866480963522708,0.7917829796606796,0.7364883513791404,8
0.0040705196130683685,0.14343000817233487,0.20713203951965786,2
0.5774824148077424,0.0033746169373203294,0.12715652693416224,9
0.48496670677178333,0.04106427359074971,0.3187463875828569,9
0.2199883436397435,0.17440705341566887,0.3166056473863371,9
0.8812167677476193,0.23144265965090172,0.6491588252584514,3
0.7339981814871853,0.6752805837056971,0.1887454621522362,7
0.349800724462744,0.27215703839529537,0.5386463298546706,9
0.9690351581776423,0.21787257705434104,0.5523706927334204,3
0.0654766349136886,0.37556716884520036,0.9541729509085174,5
0.9084773112215223,0.09520613787254661,0.8525258760040951,3
0.7157063921559241,0.9179234572892788,0.46081546056405065,4
0.42255500898955534,0.896152971189902,0.5361573114624753,4
0.7613674982733807,0.17764210506576916,0.06843333888844061,3
0.44049382935637826,0.32705153060084224,0.5118734542374528,9
0.3443233358347426,0.8625880136342319,0.7356049397731748,5
0.38395686112029637,0.12586647102406257,0.7098445721898051,9
0.5410855529400107,0.1519452829365675,0.034784751425624205,9
0.6167001831805176,0.5162479487166513,0.575455278073261,3
0.41586121328275316,0.4687118396419784,0.3914262130097276,2
0.0877253494975695,0.5353051230468925,0.1216042303049456,2
0.673488620419538,0.7494181741285856,0.1679290386459351,7
0.20151169771708288,0.2407111234600643,0.5985101191549148,2
0.40649258397268306,0.887530303214221,0.5479671672926812,4
0.5256362721227988,0.218493889956074,0.09085725390512467,9
0.9247099895721538,0.09963898743095712,0.13022502216543697,3
0.19530836157677256,0.5768263676747284,0.6390334414021484,5
0.43163650185433855,0.394897586589502,0.6410272860001994,2
0.26209445053826896,0.8004504477332421,0.6400497304670643,5
0.6028626247397026,0.028876605263293942,0.34537429347845405,9
0.7688597946495157,0.20590764062147937,0.6444941761692219,3
0.974719719570854,0.44054047923715856,0.5179472616471856,3
0.2120401324754475,0.007016764159117672,0.23660113255486837,9
0.47183996507084847,0.6042713692491128,0.8359294284057364,5
0.29001885199683053,0.3290444443971976,0.7206486384349531,2
0.6642812631821072,0.7145224980820698,0.8772847627912127,10
0.08868130754144987,0.12448637803366214,0.49634252764708475,9
0.6126045928996905,0.6540715179469995,0.23009749398538937,1
0.13609598136959744,0.9214358618820164,0.24007085604124967,5
0.01782823715299553,0.2829125385282707,0.517199924920388,2
0.6333540258568372,0.7392090236929509,0.1455887639206288,7
0.5078761601557434,0.3201941451689181,0.7246835162906685,9
0.359494230923597,0.8111433672967839,0.1916196286695403,2
0.9947020060955988,0.5214396320083504,0.4238451320754397,1
0.7256572077992826,0.3788453295436597,0.035478809049156346,3
0.4408764248870518,0.287794132750106,0.6612116407980199,9
0.5267145722212628,0.8300981193956986,0.4892791237676378,4
0.15534589130733623,0.14860433247818117,0.5726231592103207,9
0.264873986997173,0.2115992837903965,0.9417827141119313,9
0.13929625929477885,0.9160704899499437,0.5362275348888094,5
0.9369081942697894,0.839033082413032,0.29887829534749877,7
0.47019664625002433,0.08528300138159317,0.36667135095139414,9
0.9267272807547686,0.10099967937376109,0.24563724190313296,3
0.04272642009040806,0.8608282633918696,0.6835875869098313,5
0.5893452173938375,0.46565282956871523,0.26004358185176,3
0.5858435351912367,0.7027155798859228,0.7929996503619103,8
0.16247418699852767,0.6253035822657671,0.6788257943277809,5
0.5811737548420965,0.7277542112741848,0.5177836355556434,4
0.9546400643636819,0.6501853684593555,0.6280476767062497,1
0.013157764274433492,0.14354178836173903,0.6010715341181541,2
0.7669116547094946,0.1442581181538788,0.6368285787960748,3
0.15434637552672625,0.7632040441829882,0.8212052255275862,6
0.6206139860847025,0.06791389812235493,0.2794384367425734,9
0.26953129189431313,0.4678335381835361,0.7800651360897125,5
0.578317831604538,0.9919561150782095,0.7082471480573831,8
0.1413590671681363,0.9791291464232612,0.05861278136847703,2
0.3328572009052253,0.6372512758358849,0.3904865526077951,2
0.022172495602277742,0.29648458699067093,0.24186668703182468,2
0.7761490351643135,0.5925539338651099,0.14399589782846844,1
0.8726057225681068,0.21299855748548913,0.3196783510899732,3
0.8747233972749223,0.7652163598722272,0.420831088559633,1
0.5192717429080365,0.9791690195290002,0.7108063573530919,8
0.7157291514387905,0.6557821745669479,0.9882384716588185,10
0.9240089297326894,0.2982393659274032,0.44515795744244846,3
0.6356861164396894,0.2369004175129127,0.647283950908657,3
0.9032728580755631,0.30627568874273314,0.3679225381088106,3
0.44993963857191543,0.38631768499341557,0.643322418982538,2
0.051969212528645614,0.7767360789424755,0.2853422873496436,2
0.6220060867962606,0.42386829456841024,0.6112890902381699,3
0.568948699113673,0.5175578459699145,0.16032315669548503,2
0.007522748908312948,0.10697676122016819,0.3848933928307545,9
0.25709748415529443,0.4847970223442596,0.470831366365695,2
0.5153883353185527,0.13270970142391947,0.49740877947309825,9
0.9504868006222581,0.17198736737656162,0.015543365536247244,3
0.33888836399997757,0.7084993698221543,0.8607508302791741,6
0.10926794750653401,0.03120275911746173,0.3101367452934325,9
0.6220344731254223,0.9204068496267381,0.33042353697347804,4
0.7793622980362773,0.12751669408471467,0.6409725556070028,3
0.2499635171703265,0.7611782753543603,0.9121258666543576,6
0.4414066238236891,0.6872183519440834,0.35403760841256093,2
0.849072556468551,0.4101337445127272,0.5840778656718704,3
0.9864544725999015,0.5576371908247157,0.4528302485571678,1
0.09606024634505095,0.949620804218125,0.5248997126425485,5
0.7007913171221052,0.6545821836591169,0.23744354690094804,1
0.6370706760944617,0.0966287957270211,0.057288405860308034,9
0.8409133203054258,0.6007820455016075,0.3013725748550947,1
0.526839592489771,0.557902482664483,0.6777782688839528,5
0.00013428158142114732,0.14444836975277553,0.09316983326750472,2
0.7530860479007456,0.4523347157752784,0.19839660259158298,3
0.37448605806775714,0.6694545937441199,0.4612240736300318,5
0.5458590475559781,0.937533270193081,0.40032319735627,4
0.10325392339181139,0.10713844991944721,0.7247173578122594,9
0.31246957588771773,0.11503805593416416,0.7781811602505925,9
0.8888195685485272,0.10235684025852576,0.6165138355544916,3
0.7404883582959025,0.2458346480209498,0.8366688796226954,3
0.6840124142509009,0.4445697975573991,0.1657156233880004,3
0.2578327872174532,0.8294681585898959,0.16780782818687778,2
0.7046333464365101,0.5709425809029731,0.5607179953047123,1
0.016331672376246664,0.12270128801796121,0.30980456682193547,2
0.6303292421141978,0.3814354181934909,0.256491852725225,3
0.3838408233935168,0.4631157565499274,0.5945831872871431,2
0.5597474562893839,0.3680180176092136,0.42546227305976847,3
0.8062392473844322,0.5890153230795825,0.9704846959334615,10
0.6024737151988286,0.28329062720248754,0.513115579738027,3
0.4729018332726147,0.8529260885964339,0.7374995460179212,5
0.8805877696317481,0.717829353390325,0.25327579188784066,1
0.2728153003409629,0.16380840678889574,0.8790420161354594,9
0.9000828077068476,0.3235643851956638,0.023223641308501963,3
0.4742675693474663,0.7883794526868381,0.7029565370553468,5
0.6756037194072827,0.021014869080611565,0.10191562368932927,9
0.7292159089264358,0.8185511447581056,0.18221753237944172,7
0.8163801609625908,0.9512804128230694,0.6016347060484566,8
0.5517201657063973,0.03292235353249551,0.413943029135974,9
0.4669953941707633,0.9534540837788568,0.4408611906151275,4
0.0119109689995468,0.5671001091899723,0.0681208930190953,2
0.9920195946956047,0.6596924967151385,0.7190894523189365,1
0.6934871872647714,0.9409961220171332,0.4049473078060044,4
0.278940545081066,0.07871471664364094,0.022821035568071912,9
0.47717550931454755,0.7437017287517338,0.7392411970693379,5
0.0028749421066309733,0.6166599936423094,0.831782175336423,5
0.8669497138825076,0.7696248501681783,0.41888074911294326,1
0.7039576360123415,0.7015335133936302,0.06420344101220787,7
0.03888840292449236,0.346132609091068,0.6433557377197809,2
0.3809663041055009,0.6449897192087931,0.7615127462176704,5
0.7713775950089601,0.28318332496811394,0.9717371717135773,3
0.5537946075250131,0.6279035839060135,0.635208541814476,5
0.6733461803578834,0.15400792955670817,0.6745798053184945,3
0.43153747110023355,0.9686896681404549,0.7141501748516327,4
0.9739901341063126,0.9910601583666134,0.8339999986429836,8
0.5861931049956257,0.6006759576646692,0.469685223308694,1
0.3696745582227008,0.41874071819998104,0.9134927361146397,5
0.6463048366636636,0.1699272270996871,0.037260647300350946,9
0.4391511750119873,0.4408662640330403,0.06582472236243186,2
0.22675713889472948,0.3314005228209397,0.3767328860166449,2
0.6249037335727926,0.1559911607433121,0.8217870659449225,3
0.4971112972292877,0.06912536752030518,0.0995868234125521,9
0.9431735843713925,0.0319852175476788,0.648983150643231,3
0.17898707844251083,0.6542052143826325,0.9875936576126495,6
0.9182040816476366,0.4372564679024842,0.43150351330276104,3
0.2894398525122679,0.4404140063487977,0.9579237068543592,5
0.037859664554852124,0.4788353752929627,0.8957258529675562,5
0.10661112264513928,0.11672069485187286,0.814770860470921,9
0.282826220495361,0.7979360618089277,0.3018071680604456,2
0.032306504145070414,0.8198340555071778,0.3318195623167507,5
0.4613055666373207,0.05985168937768259,0.6508329638176572,9
0.8289528734513397,0.21975596942029585,0.9332063455490851,3
0.6335950740379009,0.5481974849662838,0.20585106594574643,1
0.8760684286657215,0.4239490482244015,0.04266170259167634,3
0.9257784492629468,0.36884748195910766,0.2945899911882933,3
0.0580002144066446,0.033095766788204584,0.04310384508843679,9
0.8749608441737395,0.867880144486135,0.46973196900907965,1
0.08124747563533097,0.13925296828313982,0.9475226532111508,9
0.5607111911099838,0.7955916978539829,0.07683198682216541,7
0.06531908815746235,0.7771265332478243,0.11580880881672861,2
0.8207014508553763,0.9344493261518333,0.43283106446490627,7
0.11513086016163376,0.7176222269207142,0.44568616887329116,5
0.501411272042477,0.8879866240028536,0.5398563303192814,4
0.13819668334005852,0.3725113550563811,0.8496614726046771,5
0.5114458511024823,0.08074693848585912,0.5065434720980344,9
0.035095101076515145,0.879306819685124,0.24811484734907452,2
0.7291780918180005,0.9946429385106271,0.8963647661489569,10
0.5286291458823364,0.3241472137100502,0.6987476689507283,3
0.5466113194256335,0.9088022135698428,0.24217529271533966,4
0.6934551454450641,0.15248538259379996,0.4050921786562762,3
0.7773906437059,0.3643499444066588,0.28362429844125536,3
0.35290228952024516,0.37365406767253206,0.00797712803809969,2
0.14312304003390575,0.7405762425176153,0.6927872539273552,5
0.652482389682734,0.13685351003866708,0.1158320592972375,9
0.4895520339507963,0.4839041878777971,0.1257995462083622,2
0.9658229146953642,0.8173442269776126,0.872216940230335,8
0.17219201413913154,0.6565363880343553,0.8132308181152037,5
0.3235148280866854,0.9853467690407925,0.09507473931965327,4
0.7932290397210991,0.1446112143418954,0.2513133460350385,3
0.18951847877198646,0.1157396705268503,0.6708926237403626,9
0.24295918906198444,0.7992529600813435,0.7694447867806614,5
0.9574215730640073,0.7746918047115108,0.9900308280278789,10
0.5573257979520934,0.03199051050675594,0.33200846039927445,9
0.39407994623294307,0.9663157295973368,0.4211298490843649,4
0.2701712308703018,0.7997463133874815,0.9197823946321956,6
0.046674838248793704,0.9809719716585728,0.7226808226075958,6
0.9957520539680597,0.648557457450852,0.007784752350742052,7
0.678324828048552,0.2267303068611829,0.9884641913767884,3
0.9320839704500764,0.8607582358944526,0.708660603904871,8
0.25339362300409407,0.9266405325433711,0.8226150536819123,6
0.6339284115538394,0.17095267398225444,0.1992472847673573,9
0.5669192866251503,0.5932997098114391,0.40801128957537214,2
0.8135186336470994,0.6783772561150142,0.2580555454283182,1
0.030044144383287286,0.6067875635525903,0.3293979553281039,2
0.889835956726504,0.23420457231290304,0.548633305865883,3
0.1979288526984292,0.9667289557425227,0.6429395418099988,5
0.7530833546643592,0.8908563270380575,0.4538817694465669,7
0.5467404176162529,0.44963913852834436,0.6190781441460851,3
0.3347538632425918,0.8219636033970608,0.3652176195161896,5
0.7713830083011272,0.016698758444118944,0.3636849387440302,3
0.4798943092631698,0.9010516124073203,0.7223662486725552,4
0.7338042695978961,0.6366444960640869,0.9007484894110733,10
0.7249197281065681,0.6314746432153325,0.9208560093122289,10
0.764195215701148,0.01478855063699469,0.8686193818672399,3
0.1881924615401127,0.7483751065606742,0.4133822303830361,5
0.39230493576637304,0.15385411440378383,0.4288644223010132,9
